cell_id,label_candidate,label_type,evidence_id,distance_to_evidence_m,confidence,label_basis
GRID-07609,unlabeled,untested_or_unreported,,1536.23,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07610,unlabeled,untested_or_unreported,,1515.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07611,unlabeled,untested_or_unreported,,1495.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07612,unlabeled,untested_or_unreported,,1475.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07613,unlabeled,untested_or_unreported,,1456.13,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07614,unlabeled,untested_or_unreported,,1436.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07615,unlabeled,untested_or_unreported,,1418.19,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07616,unlabeled,untested_or_unreported,,1399.81,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07617,unlabeled,untested_or_unreported,,1381.82,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07618,unlabeled,untested_or_unreported,,1364.26,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07619,unlabeled,untested_or_unreported,,1347.14,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07620,unlabeled,untested_or_unreported,,1330.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07621,unlabeled,untested_or_unreported,,1314.29,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07622,unlabeled,untested_or_unreported,,1298.59,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07623,unlabeled,untested_or_unreported,,1283.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07624,unlabeled,untested_or_unreported,,1268.74,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07625,unlabeled,untested_or_unreported,,1254.62,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07626,unlabeled,untested_or_unreported,,1241.07,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07627,unlabeled,untested_or_unreported,,1228.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07628,unlabeled,untested_or_unreported,,1215.74,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07629,unlabeled,untested_or_unreported,,1203.99,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07630,unlabeled,untested_or_unreported,,1192.88,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07631,unlabeled,untested_or_unreported,,1182.43,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07632,unlabeled,untested_or_unreported,,1172.66,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07633,unlabeled,untested_or_unreported,,1163.58,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07634,unlabeled,untested_or_unreported,,1155.2,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07635,unlabeled,untested_or_unreported,,1147.55,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07636,unlabeled,untested_or_unreported,,1140.64,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07637,unlabeled,untested_or_unreported,,1134.47,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07638,unlabeled,untested_or_unreported,,1129.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07639,unlabeled,untested_or_unreported,,1124.45,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07640,unlabeled,untested_or_unreported,,1120.61,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07641,unlabeled,untested_or_unreported,,1117.56,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07642,unlabeled,untested_or_unreported,,1115.32,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07643,unlabeled,untested_or_unreported,,1113.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07644,unlabeled,untested_or_unreported,,1113.23,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07645,unlabeled,untested_or_unreported,,1113.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07646,unlabeled,untested_or_unreported,,1114.38,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07647,unlabeled,untested_or_unreported,,1116.17,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07648,unlabeled,untested_or_unreported,,1118.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07649,unlabeled,untested_or_unreported,,1122.14,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07650,unlabeled,untested_or_unreported,,1126.31,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07651,unlabeled,untested_or_unreported,,1131.26,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07652,unlabeled,untested_or_unreported,,1136.98,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07653,unlabeled,untested_or_unreported,,1143.46,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07654,unlabeled,untested_or_unreported,,1150.69,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07655,unlabeled,untested_or_unreported,,1158.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07656,unlabeled,untested_or_unreported,,1167.32,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07657,unlabeled,untested_or_unreported,,1176.7,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07658,unlabeled,untested_or_unreported,,1186.76,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07659,unlabeled,untested_or_unreported,,1197.49,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07660,unlabeled,untested_or_unreported,,1208.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07661,unlabeled,untested_or_unreported,,1220.88,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07662,unlabeled,untested_or_unreported,,1233.5,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07663,unlabeled,untested_or_unreported,,1246.72,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07664,unlabeled,untested_or_unreported,,1260.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07665,unlabeled,untested_or_unreported,,1274.86,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07666,unlabeled,untested_or_unreported,,1289.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07667,unlabeled,untested_or_unreported,,1305.15,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07668,unlabeled,untested_or_unreported,,1321.06,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-07669,unlabeled,untested_or_unreported,,1337.45,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
