event_id,equipment_id,equipment_model,mine_block_id,event_type,start_time,end_time,duration_hours,cause_code,description,synthetic
EVT-1460,EXC-06,Excavator 85T,BLOCK_C,repair,2025-08-09 11:25:47,2025-08-09 17:19:47,5.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1461,EXC-06,Excavator 85T,BLOCK_C,repair,2025-08-12 13:05:01,2025-08-12 17:59:01,4.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1462,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-08-15 04:19:39,2025-08-15 10:07:39,5.8,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1463,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-08-21 21:13:16,2025-08-22 01:55:16,4.7,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1464,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-08-24 09:10:24,2025-08-24 12:04:24,2.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1465,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-08-29 13:52:20,2025-08-29 16:40:20,2.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1466,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-08-31 21:05:40,2025-09-01 01:41:40,4.6,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1467,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-09-09 03:22:16,2025-09-09 11:10:16,7.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1468,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-09-11 23:33:16,2025-09-12 04:21:16,4.8,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1469,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-09-23 11:13:56,2025-09-23 14:19:56,3.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1470,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-09-30 06:52:51,2025-09-30 11:52:51,5.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1471,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-10-03 02:54:20,2025-10-03 08:00:20,5.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1472,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-10-07 05:58:00,2025-10-07 08:52:00,2.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1473,EXC-06,Excavator 85T,BLOCK_C,repair,2025-10-12 01:13:58,2025-10-12 15:49:58,14.6,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1474,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-10-18 09:43:43,2025-10-18 17:13:43,7.5,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1475,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-10-21 15:58:59,2025-10-21 20:10:59,4.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1476,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-10-26 10:20:00,2025-10-27 00:08:00,13.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1477,EXC-06,Excavator 85T,BLOCK_C,repair,2025-11-03 15:46:31,2025-11-03 21:16:31,5.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1478,EXC-06,Excavator 85T,BLOCK_C,repair,2025-11-16 19:04:33,2025-11-17 00:22:33,5.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1479,EXC-06,Excavator 85T,BLOCK_C,repair,2025-11-21 01:03:50,2025-11-21 11:27:50,10.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1480,EXC-06,Excavator 85T,BLOCK_C,repair,2025-11-27 11:52:04,2025-11-27 19:22:04,7.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1481,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-12-11 13:20:31,2025-12-11 19:20:31,6.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1482,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-12-19 05:01:16,2025-12-19 08:37:16,3.6,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1483,EXC-06,Excavator 85T,BLOCK_C,maintenance,2025-12-21 22:31:06,2025-12-22 03:01:06,4.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1484,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-12-25 14:45:00,2025-12-25 18:51:00,4.1,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1485,EXC-06,Excavator 85T,BLOCK_C,downtime,2025-12-30 20:27:15,2025-12-30 23:33:15,3.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1486,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-01-07 16:49:25,2026-01-08 11:19:25,18.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1487,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-01-14 16:02:20,2026-01-14 23:38:20,7.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1488,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-01-19 13:23:07,2026-01-19 17:29:07,4.1,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1489,EXC-06,Excavator 85T,BLOCK_C,repair,2026-01-26 06:40:15,2026-01-26 12:22:15,5.7,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1490,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-01-29 12:32:26,2026-01-29 16:44:26,4.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1491,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-02-07 14:03:04,2026-02-07 16:57:04,2.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1492,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-02-12 04:59:47,2026-02-12 06:35:47,1.6,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1493,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-02-17 18:29:30,2026-02-18 00:29:30,6.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1494,EXC-06,Excavator 85T,BLOCK_C,repair,2026-03-01 18:51:25,2026-03-01 23:27:25,4.6,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1495,EXC-06,Excavator 85T,BLOCK_C,repair,2026-03-06 05:04:18,2026-03-06 14:04:18,9.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1496,EXC-06,Excavator 85T,BLOCK_C,repair,2026-03-10 10:07:42,2026-03-10 13:25:42,3.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1497,EXC-06,Excavator 85T,BLOCK_C,repair,2026-03-26 10:38:17,2026-03-26 19:38:17,9.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1498,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-04-01 03:27:43,2026-04-01 13:09:43,9.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1499,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-04-15 09:31:20,2026-04-15 11:25:20,1.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1500,EXC-06,Excavator 85T,BLOCK_C,repair,2026-04-30 08:17:56,2026-04-30 16:29:56,8.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1501,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-05-07 16:38:36,2026-05-07 23:56:36,7.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1502,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-05-17 01:34:08,2026-05-17 05:58:08,4.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1503,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-05-24 19:02:01,2026-05-25 03:56:01,8.9,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1504,EXC-06,Excavator 85T,BLOCK_C,repair,2026-05-31 22:22:49,2026-06-01 06:22:49,8.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1505,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-06-06 11:42:41,2026-06-06 16:36:41,4.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1506,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-06-10 15:54:42,2026-06-10 17:48:42,1.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1507,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-06-17 04:00:04,2026-06-17 07:54:04,3.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1508,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-06-29 00:23:15,2026-06-29 08:41:15,8.3,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1509,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-07-02 22:44:02,2026-07-03 04:14:02,5.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1510,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-07-14 19:04:28,2026-07-14 22:34:28,3.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1511,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-07-22 14:48:58,2026-07-22 19:30:58,4.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1512,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-08-05 03:23:45,2026-08-05 08:17:45,4.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1513,EXC-06,Excavator 85T,BLOCK_C,downtime,2026-08-17 08:45:17,2026-08-17 11:33:17,2.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1514,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-08-18 23:45:53,2026-08-19 03:15:53,3.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1515,EXC-06,Excavator 85T,BLOCK_C,maintenance,2026-08-24 06:52:50,2026-08-25 00:16:50,17.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1516,DMP-01,Dumper 60T,BLOCK_A,repair,2025-01-04 19:39:40,2025-01-05 00:15:40,4.6,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1517,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-01-10 09:50:54,2025-01-10 11:14:54,1.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1518,DMP-01,Dumper 60T,BLOCK_A,repair,2025-01-15 06:59:03,2025-01-15 11:41:03,4.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1519,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-01-26 16:50:06,2025-01-27 01:20:06,8.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1520,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-02-08 05:41:03,2025-02-08 07:23:03,1.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1521,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-02-11 04:44:54,2025-02-11 07:44:54,3.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1522,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-02-17 13:55:43,2025-02-17 18:37:43,4.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1523,DMP-01,Dumper 60T,BLOCK_A,repair,2025-02-25 19:26:24,2025-02-26 02:02:24,6.6,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1524,DMP-01,Dumper 60T,BLOCK_A,repair,2025-03-01 03:15:23,2025-03-01 07:27:23,4.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1525,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-03-14 15:11:19,2025-03-14 17:23:19,2.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1526,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-03-19 23:44:49,2025-03-20 10:14:49,10.5,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1527,DMP-01,Dumper 60T,BLOCK_A,repair,2025-03-31 03:07:25,2025-03-31 15:07:25,12.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1528,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-04-01 21:50:24,2025-04-02 01:02:24,3.2,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1529,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-04-15 07:20:22,2025-04-15 10:26:22,3.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1530,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-04-18 21:36:39,2025-04-19 02:12:39,4.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1531,DMP-01,Dumper 60T,BLOCK_A,repair,2025-04-25 18:46:33,2025-04-25 21:58:33,3.2,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1532,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-05-06 07:43:11,2025-05-06 12:19:11,4.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1533,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-05-18 23:48:00,2025-05-19 06:24:00,6.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1534,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-05-27 22:50:18,2025-05-28 04:02:18,5.2,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1535,DMP-01,Dumper 60T,BLOCK_A,repair,2025-06-05 04:49:09,2025-06-05 08:55:09,4.1,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1536,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-06-11 01:54:18,2025-06-11 04:30:18,2.6,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1537,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-06-14 06:03:19,2025-06-14 18:09:19,12.1,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1538,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-06-23 08:49:21,2025-06-23 15:07:21,6.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1539,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-06-27 18:51:32,2025-06-28 02:03:32,7.2,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1540,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-07-11 16:05:11,2025-07-12 04:41:11,12.6,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1541,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-07-23 08:57:47,2025-07-23 10:57:47,2.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1542,DMP-01,Dumper 60T,BLOCK_A,repair,2025-08-08 23:20:27,2025-08-09 03:26:27,4.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1543,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-08-17 19:27:35,2025-08-18 05:39:35,10.2,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1544,DMP-01,Dumper 60T,BLOCK_A,repair,2025-08-28 15:13:14,2025-08-29 02:07:14,10.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1545,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-09-04 09:02:11,2025-09-04 13:02:11,4.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1546,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-09-10 00:30:35,2025-09-10 15:30:35,15.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1547,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-09-19 08:26:47,2025-09-19 13:50:47,5.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1548,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-09-24 19:24:00,2025-09-25 02:48:00,7.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1549,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-10-09 23:53:31,2025-10-10 04:47:31,4.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1550,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-10-14 08:08:11,2025-10-14 14:32:11,6.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1551,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-10-20 07:38:25,2025-10-20 10:02:25,2.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1552,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-10-22 06:25:49,2025-10-22 15:07:49,8.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1553,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-11-01 06:37:43,2025-11-01 09:49:43,3.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1554,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-11-07 19:14:33,2025-11-08 15:38:33,20.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1555,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-11-12 17:19:52,2025-11-12 20:01:52,2.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1556,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-11-19 12:03:31,2025-11-19 16:27:31,4.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1557,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-11-24 17:53:53,2025-11-24 21:41:53,3.8,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1558,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-12-03 00:23:37,2025-12-03 02:23:37,2.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1559,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-12-04 12:47:40,2025-12-04 23:59:40,11.2,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1560,DMP-01,Dumper 60T,BLOCK_A,repair,2025-12-09 08:32:29,2025-12-09 11:38:29,3.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1561,DMP-01,Dumper 60T,BLOCK_A,repair,2025-12-12 11:29:52,2025-12-12 16:29:52,5.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1562,DMP-01,Dumper 60T,BLOCK_A,maintenance,2025-12-20 12:08:37,2025-12-20 14:56:37,2.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1563,DMP-01,Dumper 60T,BLOCK_A,downtime,2025-12-26 23:18:52,2025-12-27 08:06:52,8.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1564,DMP-01,Dumper 60T,BLOCK_A,repair,2026-01-09 09:55:52,2026-01-09 14:01:52,4.1,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1565,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-01-19 10:06:39,2026-01-19 15:30:39,5.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1566,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-01-26 22:31:55,2026-01-27 02:55:55,4.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1567,DMP-01,Dumper 60T,BLOCK_A,repair,2026-02-05 10:38:18,2026-02-05 16:26:18,5.8,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1568,DMP-01,Dumper 60T,BLOCK_A,repair,2026-02-14 21:59:44,2026-02-15 08:41:44,10.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1569,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-02-19 19:02:30,2026-02-19 23:26:30,4.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1570,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-02-23 03:02:10,2026-02-23 09:38:10,6.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1571,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-03-01 20:18:56,2026-03-02 00:30:56,4.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1572,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-03-09 17:16:33,2026-03-09 19:46:33,2.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1573,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-03-15 08:00:24,2026-03-15 13:24:24,5.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1574,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-03-24 00:41:41,2026-03-24 03:23:41,2.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1575,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-03-28 09:53:49,2026-03-28 13:53:49,4.0,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1576,DMP-01,Dumper 60T,BLOCK_A,repair,2026-04-02 23:25:55,2026-04-03 01:13:55,1.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1577,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-04-07 04:38:34,2026-04-07 09:50:34,5.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1578,DMP-01,Dumper 60T,BLOCK_A,repair,2026-04-16 18:35:09,2026-04-16 22:53:09,4.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1579,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-04-25 05:01:52,2026-04-25 10:01:52,5.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1580,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-04-29 19:46:15,2026-04-30 00:52:15,5.1,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1581,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-05-09 18:15:30,2026-05-10 00:21:30,6.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1582,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-05-12 06:51:22,2026-05-12 13:33:22,6.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1583,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-05-17 06:23:05,2026-05-18 01:35:05,19.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1584,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-05-22 12:12:55,2026-05-23 00:30:55,12.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1585,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-05-25 00:51:33,2026-05-25 07:27:33,6.6,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1586,DMP-01,Dumper 60T,BLOCK_A,repair,2026-06-01 08:29:26,2026-06-01 12:23:26,3.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1587,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-06-09 02:13:48,2026-06-09 06:07:48,3.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1588,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-06-14 02:32:43,2026-06-14 03:50:43,1.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1589,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-06-21 23:48:48,2026-06-22 02:30:48,2.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1590,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-06-28 06:50:49,2026-06-28 11:02:49,4.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1591,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-07-07 07:55:59,2026-07-07 13:19:59,5.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1592,DMP-01,Dumper 60T,BLOCK_A,downtime,2026-07-11 22:54:41,2026-07-13 01:12:41,26.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1593,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-07-18 01:16:06,2026-07-18 07:16:06,6.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1594,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-07-24 11:56:36,2026-07-24 18:44:36,6.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1595,DMP-01,Dumper 60T,BLOCK_A,repair,2026-08-03 01:13:10,2026-08-03 03:43:10,2.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1596,DMP-01,Dumper 60T,BLOCK_A,repair,2026-08-07 17:57:56,2026-08-07 21:21:56,3.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1597,DMP-01,Dumper 60T,BLOCK_A,repair,2026-08-12 02:45:48,2026-08-12 06:57:48,4.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1598,DMP-01,Dumper 60T,BLOCK_A,maintenance,2026-08-21 16:10:16,2026-08-21 18:16:16,2.1,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1599,DMP-01,Dumper 60T,BLOCK_A,repair,2026-08-26 03:52:48,2026-08-26 09:46:48,5.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1600,DMP-02,Dumper 60T,BLOCK_A,downtime,2025-01-05 20:29:35,2025-01-06 05:53:35,9.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1601,DMP-02,Dumper 60T,BLOCK_A,repair,2025-01-13 05:31:53,2025-01-13 07:37:53,2.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1602,DMP-02,Dumper 60T,BLOCK_A,maintenance,2025-01-19 10:04:17,2025-01-19 14:04:17,4.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1603,DMP-02,Dumper 60T,BLOCK_A,repair,2025-01-28 11:17:54,2025-01-28 16:29:54,5.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1604,DMP-02,Dumper 60T,BLOCK_A,maintenance,2025-02-01 04:54:49,2025-02-01 12:54:49,8.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1605,DMP-02,Dumper 60T,BLOCK_A,maintenance,2025-02-07 14:44:53,2025-02-07 20:08:53,5.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1606,DMP-02,Dumper 60T,BLOCK_A,downtime,2025-02-16 12:20:13,2025-02-16 16:08:13,3.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
